id,dlxs_title,dlxs_author,bib_titles,bib_authors,pubplace,publisher,pubdate,notes,lang,keywords
AJB5835.APPE.001,Census of the Philippine Islands taken under the direction of the Philippine Legislature in the year 1918 ... Compiled and published by the Census Office of the Philippine Islands. [APPE],Philippines. Census Office.,['Census of the Philippine Islands taken under the direction of the Philippine Legislature in the year 1918 ... Compiled and published by the Census Office of the Philippine Islands. [APPE]'],"['Philippines. Census Office.', 'Villamor, Ignacio, 1863-1933.', 'Buencamino, Felipe.']","Manila,","Bureau of Printing,",1920-1921.,"['Parts of maps and tables are folded.', 'Director: Ignacio Villamor, v.1 & Appendix.--Felipe Buencamino, sr., v. 2-4.', 'I. Geography, history, and climatology. Appendix. Organization, census acts, and regulations.--II. Population and mortality.--III. Agriculture, medicinal plants, forest lands and proper diet.--IV. pt. I. Social and judicial statistics, manufactures, and household industries. pt. II. Schools, university, commerce and transportation, banks, and insurance.']",['eng: English'],"['Philippines -- Census, 1918.', 'Philippines -- Economic conditions']"
AHL9729.0001.001,Proposed correctional code prepared by the Code committee of the Philippine Islands in accordance with act numbered nineteen hundred and forty-one of the Philippine Legislature.,Philippines. Code committee.,['Proposed correctional code prepared by the Code committee of the Philippine Islands in accordance with act numbered nineteen hundred and forty-one of the Philippine Legislature.'],"['Philippines. Code committee.', 'Philippines.']","Manila,","Bureau of printing,",1916.,[],['eng: English'],['Criminal law -- Philippines']
AHL9728.0001.001,Proyecto de codigo correccional preparado por la Comision codificadora de las islas Filipinas de acuerdo con la ley numero mil novecientos cuarenta y uno de la Legislatura filipina.,Philippines. Code committee.,['Proyecto de codigo correccional preparado por la Comision codificadora de las islas Filipinas de acuerdo con la ley numero mil novecientos cuarenta y uno de la Legislatura filipina.'],['Philippines. Code committee.'],"Manila,","Bureau of printing,",1916.,[],['spa: Spanish'],[]
AFJ2148.0001.001,Beautiful Philippines; a handbook of general information.,Philippines. Commission of Independence.,['Beautiful Philippines; a handbook of general information.'],['Philippines. Commission of Independence.'],"Manila,","Bureau of Print.,",1923.,[],['eng: English'],['Philippines -- Description and travel']
AKD8344.1912.001,Annual report of the secretary. [1912],Philippines. Dept. of Public Instruction.,['Annual report of the secretary. [1912]'],['Philippines. Dept. of Public Instruction.'],unknown,unknown,unknown,[],['eng: English'],[]
AKD8344.1913.006,Annual report of the secretary. [1913],Philippines. Dept. of Public Instruction.,['Annual report of the secretary. [1913]'],['Philippines. Dept. of Public Instruction.'],unknown,unknown,unknown,[],['eng: English'],[]
AKD8344.1913.012,Annual report of the secretary. [1913],Philippines. Dept. of Public Instruction.,['Annual report of the secretary. [1913]'],['Philippines. Dept. of Public Instruction.'],unknown,unknown,unknown,[],['eng: English'],[]
AKD8344.1936.001,Annual report of the secretary. [1936],Philippines. Dept. of Public Instruction.,['Annual report of the secretary. [1936]'],['Philippines. Dept. of Public Instruction.'],unknown,unknown,unknown,[],['eng: English'],[]
AKD8344.1937.001,Annual report of the secretary. [1937],Philippines. Dept. of Public Instruction.,['Annual report of the secretary. [1937]'],['Philippines. Dept. of Public Instruction.'],unknown,unknown,unknown,[],['eng: English'],[]
AFL4846.0001.001,Reply of the secretary of public instruction to the concurrent resolution of the Philippine Legislature requesting an expression of views on the survey of the educational system of the Philippine Islands.,Philippines. Dept. of public instruction.,['Reply of the secretary of public instruction to the concurrent resolution of the Philippine Legislature requesting an expression of views on the survey of the educational system of the Philippine Islands.'],"['Philippines. Dept. of public instruction.', 'Gilmore, Eugene Allen, 1871-1953.']","Manila,","Bureau of printing,",1925.,[],['eng: English'],['Education -- Philippines']
AJW2668.0001.001,"A history of Asiatic cholera in the Philippine Islands, with an appendix, by Dean C. Worcester, Secretary of the Interior.",Philippines. Dept. of the Interior,"['A history of Asiatic cholera in the Philippine Islands, with an appendix, by Dean C. Worcester, Secretary of the Interior.']","['Philippines. Dept. of the Interior', 'Worcester, Dean C. (Dean Conant), 1866-1924.']","Manila,",Bureau of Printin [!],1909.,['Cover title.'],['eng: English'],['Cholera -- Philippines']
ACC6740.1902.001,Report. [1902],Philippines. Dept. of the Interior.,['Report. [1902]'],['Philippines. Dept. of the Interior.'],"Washington,","Government Printing Office,",1902-,"['Report year ends June 30.', '1910 has title: Report of the Secretary of the Interior, Philippine Islands 1910. (Excerpt from the Report of the Philippine Commission for 1910)']",['eng: English'],['Philippines -- Politics and government']
ACC6740.1908.001,Report. [1908],Philippines. Dept. of the Interior.,['Report. [1908]'],['Philippines. Dept. of the Interior.'],"Washington,","Government Printing Office,",1902-,"['Report year ends June 30.', '1910 has title: Report of the Secretary of the Interior, Philippine Islands 1910. (Excerpt from the Report of the Philippine Commission for 1910)']",['eng: English'],['Philippines -- Politics and government']
ACC6740.1910.001,Report. [1910],Philippines. Dept. of the Interior.,['Report. [1910]'],['Philippines. Dept. of the Interior.'],"Washington,","Government Printing Office,",1902-,"['Report year ends June 30.', '1910 has title: Report of the Secretary of the Interior, Philippine Islands 1910. (Excerpt from the Report of the Philippine Commission for 1910)']",['eng: English'],['Philippines -- Politics and government']
ACC6740.1910.002,Report. [1910],Philippines. Dept. of the Interior.,['Report. [1910]'],['Philippines. Dept. of the Interior.'],"Washington,","Government Printing Office,",1902-,"['Report year ends June 30.', '1910 has title: Report of the Secretary of the Interior, Philippine Islands 1910. (Excerpt from the Report of the Philippine Commission for 1910)']",['eng: English'],['Philippines -- Politics and government']
ACC6740.1911.001,Report. [1911],Philippines. Dept. of the Interior.,['Report. [1911]'],['Philippines. Dept. of the Interior.'],"Washington,","Government Printing Office,",1902-,"['Report year ends June 30.', '1910 has title: Report of the Secretary of the Interior, Philippine Islands 1910. (Excerpt from the Report of the Philippine Commission for 1910)']",['eng: English'],['Philippines -- Politics and government']
ACC6740.1912.001,Report. [1912],Philippines. Dept. of the Interior.,['Report. [1912]'],['Philippines. Dept. of the Interior.'],"Washington,","Government Printing Office,",1902-,"['Report year ends June 30.', '1910 has title: Report of the Secretary of the Interior, Philippine Islands 1910. (Excerpt from the Report of the Philippine Commission for 1910)']",['eng: English'],['Philippines -- Politics and government']
ACC6740.1913.001,Report. [1913],Philippines. Dept. of the Interior.,['Report. [1913]'],['Philippines. Dept. of the Interior.'],"Washington,","Government Printing Office,",1902-,"['Report year ends June 30.', '1910 has title: Report of the Secretary of the Interior, Philippine Islands 1910. (Excerpt from the Report of the Philippine Commission for 1910)']",['eng: English'],['Philippines -- Politics and government']
AHL6699.0001.001,"Slavery and peonage in the Philippine Islands, by Dean C. Worcester, secretary of the interior.",Philippines. Dept. of the interior.,"['Slavery and peonage in the Philippine Islands, by Dean C. Worcester, secretary of the interior.']","['Philippines. Dept. of the interior.', 'Worcester, Dean C. (Dean Conant), 1866-1924.']","Manila,","Bureau of printing,",1913.,['At head of title: Government of the Philippine Islands. Department of the interior.'],['eng: English'],[]
BBN0282.0001.001,Paper materials: ,Philippines. Fiber Division.,['Paper materials: '],['Philippines. Fiber Division.'],"[Manila, Philippines :","Bureau of Printing,",1915?],"['Microfilm. [New York, N.Y.] : New York Public Library Photographic Service, 1978. 1 microfilm reel ; 35 mm.']",['eng: English'],[]
BBM8775.0001.001,"Documentos referentes á la reduccion de infieles é inmigracion en las provincias de Cagayan y la Isabela,:  dictadas como primeras disposiciones adoptadas por el Excmo, Sr. gobernador general D. Fernando Primo de Rivera, marqués de Estella, con motivo de su visita a las del Norte de Luzon",Philippines. Gobernador general.,"['Documentos referentes á la reduccion de infieles é inmigracion en las provincias de Cagayan y la Isabela,:  dictadas como primeras disposiciones adoptadas por el Excmo, Sr. gobernador general D. Fernando Primo de Rivera, marqués de Estella, con motivo de su visita a las del Norte de Luzon']","['Philippines. Gobernador general.', 'Primo de Rivera y Sobremonte, Fernando.']","Manila,","Estab. tip. del Colegio de Santo Tomas, á cargo de G. Memije,",1881.,"['Microfilm. [New York, N.Y.] : New York Pulbic Library Photographic Service, 1978. 1 microfilm reel ; 35 mm.']",['spa: Spanish'],['Philippines -- Politics and government.']
AHZ9338.0001.001,Disposiciones del gobierno revolucionario de Filipinas ...,"Philippines. Gobierno revolucionario, 1898.",['Disposiciones del gobierno revolucionario de Filipinas ...'],"['Philippines. Gobierno revolucionario, 1898.']","Cavite,","Imp. bajo la dirección de D. Z. Fajardo,",1898.,[],['spa: Spanish'],['Philippines -- Politics and government']
AAB1246.0001.001,The laws of the first Philippine Republic (the laws of Malolos) 1898-1899. / Compiled & edited by Sulpicio Guevara.,"Philippines. Gobierno Revolucionario, 1898.",['The laws of the first Philippine Republic (the laws of Malolos) 1898-1899. / Compiled & edited by Sulpicio Guevara.'],"['Philippines. Gobierno Revolucionario, 1898.', 'Guevara, Sulpicio. ed.']","Manila, :","National Historical Commission,",1972.,"['English, Spanish or Tagalog.', '""The Malolos Constitution"": p. 88-119.']",['eng: English'],"['Law -- Philippines', 'Philippines -- Politics and government']"
ASK0429.0001.001,Panukala sa pagkakana nang Repúblika nang Pilipinas ...: ,"Philippines. Gobierno Revolucionario, 1898.",['Panukala sa pagkakana nang Repúblika nang Pilipinas ...: '],"['Philippines. Gobierno Revolucionario, 1898.']","Kavite,","M.Z. Fajardo,",1898.,"['Microfilm. [New York, N.Y.], New York Public Library Photographic Service, 1978. 1 reel. 35 mm. ""BFG p.v. 3 [no.] 5.""']",['tgl: Tagalog'],['Philippines -- Politics and government']
ASK1026.0001.001,"By the Civil Governor of the Philippine Islands, a proclamation ... [1901 Aug. 5]: ",Philippines. Governor (1901-1904 : Taft),"['By the Civil Governor of the Philippine Islands, a proclamation ... [1901 Aug. 5]: ']",['Philippines. Governor (1901-1904 : Taft)'],,,,"['Regarding ""An Act to incorporate the city of Manila.""', 'Microfilm. [New York, N.Y.], New York Public Library Photographic Service, 1978. 1 reel. 35 mm. ""BFG p.v. 5 [no.] 14.""']",['eng: English'],['Philippines -- Politics and government']
ASK0432.0001.001,"By the civil governor of the Philippine Islands, a proclamation ... [1902 Nov. 19]: ",Philippines. Governor (1901-1904 : Taft),"['By the civil governor of the Philippine Islands, a proclamation ... [1902 Nov. 19]: ']",['Philippines. Governor (1901-1904 : Taft)'],,,,"['Proclamation of Nov. 19, 1902, with reference to ""An Act to provide against the danger of famine in the provinces of the Philippine archipelago.""', 'Microfilm. [New York, N.Y.], New York Public Library Photographic Service, 1978. 1 reel. 35 mm. ""BFG p.v. 3 [no.] 8.""']",['eng: English'],"['Famines -- Philippines.', 'Philippines -- Politics and government']"
AQW2847.0001.001,"Circular letter of Governor Taft and information and instructions for the preparation of the Philippine exhibit for the Louisiana Purchase Exposition to be held at St. Louis, Mo., U.S.A., 1904 : a preliminary exposition to be held in Manila in 1903 and a permanent museum of Philippine products in the capital of the archipelago.",Philippines. Governor (1901-1904 : Taft),"['Circular letter of Governor Taft and information and instructions for the preparation of the Philippine exhibit for the Louisiana Purchase Exposition to be held at St. Louis, Mo., U.S.A., 1904 : a preliminary exposition to be held in Manila in 1903 and a permanent museum of Philippine products in the capital of the archipelago.']","['Philippines. Governor (1901-1904 : Taft)', 'Taft, William H. (William Howard), 1857-1930.', 'Philippines. Exposition Board.', 'Lousiana Purchase Exposition']",Manila :,"Bureau of Public Printing,",1902.,"['""[Includes] Act No. 514, creating the Exposition Board.""', '""Publication of the Philippine Exposition Board.""', '""Headquarters, Manila, Santa Potengiana Building.""']",['eng: English'],"['Philippines -- Description and travel.', 'Louisiana Purchase Exposition (1904 : Saint Louis, Mo.)']"
ASK1027.0001.001,"Proclama del Governador Civil de las Islas Filipinas [1902 Nov. 19]:  por cuanto la Comisión Filipina, con fecha doce de Noviembre de mil novecientos dos decretó ... Ley proveyendo contra el peligro del hambre en las provincias del Archipelago Filipino.",Philippines. Governor (1901-1904 : Taft),"['Proclama del Governador Civil de las Islas Filipinas [1902 Nov. 19]:  por cuanto la Comisión Filipina, con fecha doce de Noviembre de mil novecientos dos decretó ... Ley proveyendo contra el peligro del hambre en las provincias del Archipelago Filipino.']",['Philippines. Governor (1901-1904 : Taft)'],,,,"['Microfilm. [New York, N.Y.], New York Public Library Photographic Service, 1978. 1 reel. 35 mm. ""BFG p.v. 5 [no.] 7.""']",['spa: Spanish'],"['Famines -- Philippines.', 'Philippines -- Politics and government']"
